read_code,icd9_code,icd9_code_def
T3280,E8280,12
T3281,E8282,12
T3282,E8284,12
T328y,E8288,12
T328z,E8289,12
T32z.,E828,12
T32z0,E8280,12
T32z1,E8282,12
T32z2,E8284,12
T32zy,E8288,12
T32zz,E8289,12
T33..,E829,12
T330.,E829,12
T3300,E8290,12
T3301,E8294,12
T330y,E8298,12
T330z,E8299,12
T331.,E829,12
T3310,E8290,12
T3311,E8294,12
T331y,E8298,12
T331z,E8299,12
T332.,E829,12
T3320,E8290,12
T3321,E8294,12
T332y,E8298,12
T332z,E8299,12
T333.,E829,12
T3330,E8290,12
T3331,E8294,12
T333y,E8298,12
T333z,E8299,12
T334.,E829,12
T3340,E8290,12
T3341,E8294,12
T334y,E8298,12
T334z,E8299,12
T335.,E829,12
T3350,E8290,12
T3351,E8294,12
T335y,E8298,12
T335z,E8299,12
T336.,E829,12
T3360,E8290,12
T3361,E8294,12
T336y,E8298,12
T336z,E8299,12
T337.,E829,12
T3370,E8290,12
T3371,E8294,12
T337y,E8298,12
T337z,E8299,12
T338.,E829,12
T3380,E8290,12
T3381,E8294,12
T338y,E8298,12
T338z,E8299,12
T339.,E829,12
T3390,E8290,12
T3391,E8294,12
T339y,E8298,12
T339z,E8299,12
T33A.,E829,12
T33A0,E8290,12
T33A1,E8294,12
T33Ay,E8298,12
T33Az,E8299,12
T33B.,E829,12
T33B0,E8290,12
T33B1,E8294,12
T33By,E8298,12
T33Bz,E8299,12
T33C.,E829,12
T33C0,E8290,12
T33C1,E8294,12
T33Cy,E8298,12
T33Cz,E8299,12
T33x.,E829,12
T33x0,E8290,12
T33x1,E8294,12
T33xy,E8298,12
T33xz,E8299,12
T33y.,E829,12
T33y0,E8290,12
T33y1,E8294,12
T33yy,E8298,12
T33yz,E8299,12
T33z.,E829,12
T33z0,E8290,12
T33z1,E8294,12
T33zy,E8298,12
T33zz,E8299,12
T3z..,E826-E829,13
T4...,E830-E838,13
T40..,E830,12
T400.,E830,12
T4000,E8300,12
T4001,E8301,12
T4002,E8302,12
T4003,E8303,12
T4004,E8304,12
T4005,E8305,12
T4006,E8306,12
T400y,E8308,12
T400z,E8309,12
T401.,E830,12
T4010,E8300,12
T4011,E8301,12
T4012,E8302,12
T4013,E8303,12
T4014,E8304,12
T4015,E8305,12
T4016,E8306,12
T401y,E8308,12
T401z,E8309,12
T402.,E830,12
T4020,E8300,12
T4021,E8301,12
T4022,E8302,12
T4023,E8303,12
T4024,E8304,12
T4025,E8305,12
T4026,E8306,12
T402y,E8308,12
T402z,E8309,12
T403.,E830,12
T4030,E8300,12
T4031,E8301,12
T4032,E8302,12
T4033,E8303,12
T4034,E8304,12
T4035,E8305,12
T4036,E8306,12
T403y,E8308,12
T403z,E8309,12
T404.,E830,12
T4040,E8300,12
T4041,E8301,12
T4042,E8302,12
T4043,E8303,12
T4044,E8304,12
T4045,E8305,12
T4046,E8306,12
T404y,E8308,12
T404z,E8309,12
T405.,E830,12
T4050,E8300,12
T4051,E8301,12
T4052,E8302,12
T4053,E8303,12
T4054,E8304,12
T4055,E8305,12
T4056,E8306,12
T405y,E8308,12
T405z,E8309,12
T406.,E830,12
T4060,E8300,12
T4061,E8301,12
T4062,E8302,12
T4063,E8303,12
T4064,E8304,12
T4065,E8305,12
T4066,E8306,12
T406y,E8308,12
T406z,E8309,12
T40z.,E830,12
T40z0,E8300,12
T40z1,E8301,12
T40z2,E8302,12
T40z3,E8303,12
T40z4,E8304,12
T40z5,E8305,12
T40z6,E8306,12
T40zy,E8308,12
T40zz,E8309,12
T41..,E831,12
T410.,E831,12
T4100,E8310,12
T4101,E8311,12
T4102,E8312,12
T4103,E8313,12
T4104,E8314,12
T4105,E8315,12
T4106,E8316,12
T410y,E8318,12
T410z,E8319,12
T411.,E831,12
T4110,E8310,12
T4111,E8311,12
T4112,E8312,12
T4113,E8313,12
T4114,E8314,12
T4115,E8315,12
T4116,E8316,12
T411y,E8318,12
T411z,E8319,12
T412.,E831,12
T4120,E8310,12
T4121,E8311,12
T4122,E8312,12
T4123,E8313,12
T4124,E8314,12
T4125,E8315,12
T4126,E8316,12
T412y,E8318,12
T412z,E8319,12
T413.,E831,12
T4130,E8310,12
T4131,E8311,12
T4132,E8312,12
T4133,E8313,12
T4134,E8314,12
T4135,E8315,12
T4136,E8316,12
T413y,E8318,12
T413z,E8319,12
T414.,E831,12
T4140,E8310,12
T4141,E8311,12
T4142,E8312,12
T4143,E8313,12
T4144,E8314,12
T4145,E8315,12
T4146,E8316,12
T414y,E8318,12
T414z,E8319,12
T415.,E831,12
T4150,E8310,12
T4151,E8311,12
T4152,E8312,12
T4153,E8313,12
T4154,E8314,12
T4155,E8315,12
T4156,E8316,12
T415y,E8318,12
T415z,E8319,12
T416.,E831,12
T4160,E8310,12
T4161,E8311,12
T4162,E8312,12
T4163,E8313,12
T4164,E8314,12
T4165,E8315,12
T4166,E8316,12
T416y,E8318,12
T416z,E8319,12
T41z.,E831,12
T41z0,E8310,12
T41z1,E8311,12
T41z2,E8312,12
T41z3,E8313,12
T41z4,E8314,12
T41z5,E8315,12
T41z6,E8316,12
T41zy,E8318,12
T41zz,E8319,12
T42..,E832,12
T420.,E832,12
T4200,E8320,12
T4201,E8321,12
T4202,E8322,12
T4203,E8323,12
T4204,E8324,12
T4205,E8325,12
T4206,E8326,12
T420y,E8328,12
T420z,E8329,12
T421.,E832,12
T4210,E8320,12
T4211,E8321,12
T4212,E8322,12
T4213,E8323,12
T4214,E8324,12
T4215,E8325,12
T4216,E8326,12
T421y,E8328,12
T421z,E8329,12
T422.,E832,12
T4220,E8320,12
T4221,E8321,12
T4222,E8322,12
T4223,E8323,12
T4224,E8324,12
T4225,E8325,12
T4226,E8326,12
T422y,E8328,12
T422z,E8329,12
T423.,E832,12
T4230,E8320,12
T4231,E8321,12
T4232,E8322,12
T4233,E8323,12
T4234,E8324,12
T4235,E8325,12
T4236,E8326,12
T423y,E8328,12
T423z,E8329,12
T42z.,E832,12
T42z0,E8320,12
T42z1,E8321,12
T42z2,E8322,12
T42z3,E8323,12
T42z4,E8324,12
T42z5,E8325,12
T42z6,E8326,12
T42zy,E8328,12
T42zz,E8329,12
T43..,E833,12
T430.,E833,12
T4300,E8330,12
T4301,E8331,12
T4302,E8332,12
T4303,E8333,12
T4304,E8334,12
T4305,E8335,12
T4306,E8336,12
T430y,E8338,12
T430z,E8339,12
T431.,E833,12
T4310,E8330,12
T4311,E8331,12
T4312,E8332,12
T4313,E8333,12
T4314,E8334,12
T4315,E8335,12
T4316,E8336,12
T431y,E8338,12
T431z,E8339,12
T43z.,E833,12
T43z0,E8330,12
T43z1,E8331,12
T43z2,E8332,12
T43z3,E8333,12
T43z4,E8334,12
T43z5,E8335,12
T43z6,E8336,12
T43zy,E8338,12
T43zz,E8339,12
T44..,E834-E835,13
T440.,E834,12
T4400,E8340,12
T4401,E8341,12
T4402,E8342,12
T4403,E8343,12
T4404,E8344,12
T4405,E8345,12
T4406,E8346,12
T440y,E8348,12
T440z,E8349,12
T44z.,E835,12
T44z0,E8350,12
T44z1,E8351,12
T44z2,E8352,12
T44z3,E8353,12
T44z4,E8354,12
T44z5,E8355,12
T44z6,E8356,12
T44zy,E8358,12
T44zz,E8359,12
T45..,E836,12
T450.,E836,12
T4500,E8360,12
T4501,E8361,12
T4502,E8362,12
T4503,E8363,12
T4504,E8364,12
T4505,E8365,12
T4506,E8366,12
T450y,E8368,12
T450z,E8369,12
T451.,E836,12
T4510,E8360,12
T4511,E8361,12
T4512,E8362,12
T4513,E8363,12
T4514,E8364,12
T4515,E8365,12
T4516,E8366,12
T451y,E8368,12
T451z,E8369,12
T452.,E836,12
T4520,E8360,12
T4521,E8361,12
T4522,E8362,12
T4523,E8363,12
T4524,E8364,12
T4525,E8365,12
T4526,E8366,12
T452y,E8368,12
T452z,E8369,12
T453.,E836,12
T4530,E8360,12
T4531,E8361,12
T4532,E8362,12
T4533,E8363,12
T4534,E8364,12
T4535,E8365,12
T4536,E8366,12
T453y,E8368,12
T453z,E8369,12
T454.,E836,12
T4540,E8360,12
T4541,E8361,12
T4542,E8362,12
T4543,E8363,12
T4544,E8364,12
T4545,E8365,12
T4546,E8366,12
T454y,E8368,12
T454z,E8369,12
T45z.,E836,12
T45z0,E8360,12
T45z1,E8361,12
T45z2,E8362,12
T45z3,E8363,12
T45z4,E8364,12
T45z5,E8365,12
T45z6,E8366,12
T45zy,E8368,12
T45zz,E8369,12
T46..,E837,12
T460.,E837,12
T4600,E8370,12
T4601,E8371,12
T4602,E8372,12
T4603,E8373,12
T4604,E8374,12
T4605,E8375,12
T4606,E8376,12
T460y,E8378,12
T460z,E8379,12
T461.,E837,12
T4610,E8370,12
T4611,E8371,12
T4612,E8372,12
T4613,E8373,12
T4614,E8374,12
T4615,E8375,12
T4616,E8376,12
T461y,E8378,12
T461z,E8379,12
T46z.,E837,12
T46z0,E8370,12
T46z1,E8371,12
T46z2,E8372,12
T46z3,E8373,12
T46z4,E8374,12
T46z5,E8375,12
T46z6,E8376,12
T46zy,E8378,12
T46zz,E8379,12
T47..,E838,12
T470.,E838,12
T4700,E8380,12
T4701,E8381,12
T4702,E8382,12
T4703,E8383,12
T4704,E8384,12
T4705,E8385,12
T4706,E8386,12
T470y,E8388,12
T470z,E8389,12
T471.,E838,12
T4710,E8380,12
T4711,E8381,12
T4712,E8382,12
T4713,E8383,12
T4714,E8384,12
T4715,E8385,12
T4716,E8386,12
T471y,E8388,12
T471z,E8389,12
T472.,E838,12
T4720,E8380,12
T4721,E8381,12
T4722,E8382,12
T4723,E8383,12
T4724,E8384,12
T4725,E8385,12
T4726,E8386,12
T472y,E8388,12
T472z,E8389,12
T473.,E838,12
T4730,E8380,12
T4731,E8381,12
T4732,E8382,12
T4733,E8383,12
T4734,E8384,12
T4735,E8385,12
T4736,E8386,12
T473y,E8388,12
T473z,E8389,12
T474.,E838,12
T4740,E8380,12
T4741,E8381,12
T4742,E8382,12
T4743,E8383,12
T4744,E8384,12
T4745,E8385,12
T4746,E8386,12
T474y,E8388,12
T474z,E8389,12
T475.,E838,12
T4750,E8380,12
T4751,E8381,12
T4752,E8382,12
T4753,E8383,12
T4754,E8384,12
T4755,E8385,12
T4756,E8386,12
T475y,E8388,12
T475z,E8389,12
T476.,E838,12
T4760,E8380,12
T4761,E8381,12
T4762,E8382,12
T4763,E8383,12
T4764,E8384,12
T4765,E8385,12
T4766,E8386,12
T476y,E8388,12
T476z,E8389,12
T477.,E838,12
T4770,E8380,12
T4771,E8381,12
T4772,E8382,12
T4773,E8383,12
T4774,E8384,12
T4775,E8385,12
T4776,E8386,12
T477y,E8388,12
T477z,E8389,12
T47z.,E838,12
T47z0,E8380,12
T47z1,E8381,12
T47z2,E8382,12
T47z3,E8383,12
T47z4,E8384,12
T47z5,E8385,12
T47z6,E8386,12
T47zy,E8388,12
T47zz,E8389,12
T4z..,E838,12
T5...,E840-E845,13
T50..,E840,12
T500.,E840,12
T5000,E8400,12
T5001,E8401,12
T5002,E8402,12
T5003,E8403,12
T5004,E8404,12
T5005,E8405,12
T5006,E8406,12
T5007,E8407,12
T5008,E8408,12
T500z,E8409,12
T501.,E840,12
T5010,E8400,12
T5011,E8401,12
T5012,E8402,12
T5013,E8403,12
T5014,E8404,12
T5015,E8405,12
T5016,E8406,12
T5017,E8407,12
T5018,E8408,12
T501z,E8409,12
T502.,E840,12
T5020,E8400,12
T5021,E8401,12
T5022,E8402,12
T5023,E8403,12
T5024,E8404,12
T5025,E8405,12
T5026,E8406,12
T5027,E8407,12
T5028,E8408,12
T502z,E8409,12
T503.,E840,12
T5030,E8400,12
T5031,E8401,12
T5032,E8402,12
T5033,E8403,12
T5034,E8404,12
T5035,E8405,12
T5036,E8406,12
T5037,E8407,12
T5038,E8408,12
T503z,E8409,12
T504.,E840,12
T5040,E8400,12
T5041,E8401,12
T5042,E8402,12
T5043,E8403,12
T5044,E8404,12
T5045,E8405,12
T5046,E8406,12
T5047,E8407,12
T5048,E8408,12
T504z,E8409,12
T505.,E840,12
T5050,E8400,12
T5051,E8401,12
T5052,E8402,12
T5053,E8403,12
T5054,E8404,12
T5055,E8405,12
T5056,E8406,12
T5057,E8407,12
T5058,E8408,12
T505z,E8409,12
T506.,E840,12
T5060,E8400,12
T5061,E8401,12
T5062,E8402,12
T5063,E8403,12
T5064,E8404,12
T5065,E8405,12
T5066,E8406,12
T5067,E8407,12
T5068,E8408,12
T506z,E8409,12
T507.,E840,12
T5070,E8400,12
T5071,E8401,12
T5072,E8402,12
T5073,E8403,12
T5074,E8404,12
T5075,E8405,12
T5076,E8406,12
T5077,E8407,12
T5078,E8408,12
T507z,E8409,12
T508.,E840,12
T5080,E8400,12
T5081,E8401,12
T5082,E8402,12
T5083,E8403,12
T5084,E8404,12
T5085,E8405,12
T5086,E8406,12
T5087,E8407,12
T5088,E8408,12
T508z,E8409,12
T509.,E840,12
T5090,E8400,12
T5091,E8401,12
T5092,E8402,12
T5093,E8403,12
T5094,E8404,12
T5095,E8405,12
T5096,E8406,12
T5097,E8407,12
T5098,E8408,12
T509z,E8409,12
T50y.,E840,12
T50y0,E8400,12
T50y1,E8401,12
T50y2,E8402,12
T50y3,E8403,12
T50y4,E8404,12
T50y5,E8405,12
T50y6,E8406,12
T50y7,E8407,12
T50y8,E8408,12
T50yz,E8409,12
T50z.,E840,12
T50z0,E8400,12
T50z1,E8401,12
T50z2,E8402,12
T50z3,E8403,12
T50z4,E8404,12
T50z5,E8405,12
T50z6,E8406,12
T50z7,E8407,12
T50z8,E8408,12
T50zz,E8409,12
T51..,E841,12
T510.,E841,12
T5100,E8410,12
T5101,E8411,12
T5102,E8412,12
T5103,E8413,12
T5104,E8414,12
T5105,E8415,12
T5106,E8416,12
T5107,E8417,12
T5108,E8418,12
T510z,E8419,12
T511.,E841,12
T5110,E8410,12
T5111,E8411,12
T5112,E8412,12
T5113,E8413,12
T5114,E8414,12
T5115,E8415,12
T5116,E8416,12
T5117,E8417,12
T5118,E8418,12
T511z,E8419,12
T512.,E841,12
T5120,E8410,12
T5121,E8411,12
T5122,E8412,12
T5123,E8413,12
T5124,E8414,12
T5125,E8415,12
T5126,E8416,12
T5127,E8417,12
T5128,E8418,12
T512z,E8419,12
T513.,E841,12
T5130,E8410,12
T5131,E8411,12
T5132,E8412,12
T5133,E8413,12
T5134,E8414,12
T5135,E8415,12
T5136,E8416,12
T5137,E8417,12
T5138,E8418,12
T513z,E8419,12
T514.,E841,12
T5140,E8410,12
T5141,E8411,12
T5142,E8412,12
T5143,E8413,12
T5144,E8414,12
T5145,E8415,12
T5146,E8416,12
T5147,E8417,12
T5148,E8418,12
T514z,E8419,12
T51z.,E841,12
T51z0,E8410,12
T51z1,E8411,12
T51z2,E8412,12
T51z3,E8413,12
T51z4,E8414,12
T51z5,E8415,12
T51z6,E8416,12
T51z7,E8417,12
T51z8,E8418,12
T51zz,E8419,12
T52..,E842,12
T520.,E842,12
T5200,E8426,12
T5201,E8427,12
T5202,E8428,12
T520z,E8429,12
T521.,E842,12
T5210,E8426,12
T5211,E8427,12
T5212,E8428,12
T521z,E8429,12
T522.,E842,12
T5220,E8426,12
T5221,E8427,12
T5222,E8428,12
T522z,E8429,12
T523.,E842,12
T5230,E8426,12
T5231,E8427,12
T5232,E8428,12
T523z,E8429,12
T524.,E842,12
T5240,E8426,12
T5241,E8427,12
T5242,E8428,12
T524z,E8429,12
T52z.,E842,12
T52z0,E8426,12
T52z1,E8427,12
T52z2,E8428,12
T52zz,E8429,12
T53..,E843,12
T530.,E843,12
T5300,E8430,12
T5301,E8431,12
T5302,E8432,12
T5303,E8433,12
T5304,E8434,12
T5305,E8435,12
T5306,E8436,12
T5307,E8437,12
T5308,E8438,12
T530z,E8439,12
T531.,E843,12
T5310,E8430,12
T5311,E8431,12
T5312,E8432,12
T5313,E8433,12
T5314,E8434,12
T5315,E8435,12
T5316,E8436,12
T5317,E8437,12
T5318,E8438,12
T531z,E8439,12
T532.,E843,12
T5320,E8430,12
T5321,E8431,12
T5322,E8432,12
T5323,E8433,12
T5324,E8434,12
T5325,E8435,12
T5326,E8436,12
T5327,E8437,12
T5328,E8438,12
T532z,E8439,12
T533.,E843,12
T5330,E8430,12
T5331,E8431,12
T5332,E8432,12
T5333,E8433,12
T5334,E8434,12
T5335,E8435,12
T5336,E8436,12
T5337,E8437,12
T5338,E8438,12
T533z,E8439,12
T534.,E843,12
T5340,E8430,12
T5341,E8431,12
T5342,E8432,12
T5343,E8433,12
T5344,E8434,12
T5345,E8435,12
T5346,E8436,12
T5347,E8437,12
T5348,E8438,12
T534z,E8439,12
T53z.,E843,12
T53z0,E8430,12
T53z1,E8431,12
T53z2,E8432,12
T53z3,E8433,12
T53z4,E8434,12
T53z5,E8435,12
T53z6,E8436,12
T53z7,E8437,12
T53z8,E8438,12
T53zz,E8439,12
T54..,E844,12
T540.,E844,12
T5400,E8440,12
T5401,E8441,12
T5402,E8442,12
T5403,E8443,12
T5404,E8444,12
T5405,E8445,12
T5406,E8446,12
T5407,E8447,12
T5408,E8448,12
T540z,E8449,12
T541.,E844,12
T5410,E8440,12
T5411,E8441,12
T5412,E8442,12
T5413,E8443,12
T5414,E8444,12
T5415,E8445,12
T5416,E8446,12
T5417,E8447,12
T5418,E8448,12
T541z,E8449,12
T542.,E844,12
T5420,E8440,12
T5421,E8441,12
T5422,E8442,12
T5423,E8443,12
T5424,E8444,12
T5425,E8445,12
T5426,E8446,12
T5427,E8447,12
T5428,E8448,12
T542z,E8449,12
T543.,E844,12
T5430,E8440,12
T5431,E8441,12
T5432,E8442,12
T5433,E8443,12
T5434,E8444,12
T5435,E8445,12
T5436,E8446,12
T5437,E8447,12
T5438,E8448,12
T543z,E8449,12
T544.,E844,12
T5440,E8440,12
T5441,E8441,12
T5442,E8442,12
T5443,E8443,12
T5444,E8444,12
T5445,E8445,12
T5446,E8446,12
T5447,E8447,12
T5448,E8448,12
T544z,E8449,12
T545.,E844,12
T5450,E8440,12
T5451,E8441,12
T5452,E8442,12
T5453,E8443,12
T5454,E8444,12
T5455,E8445,12
T5456,E8446,12
T5457,E8447,12
T5458,E8448,12
T545z,E8449,12
T546.,E844,12
T5460,E8440,12
T5461,E8441,12
T5462,E8442,12
T5463,E8443,12
T5464,E8444,12
T5465,E8445,12
T5466,E8446,12
T5467,E8447,12
T5468,E8448,12
T546z,E8449,12
T54z.,E844,12
T54z0,E8440,12
T54z1,E8441,12
T54z2,E8442,12
T54z3,E8443,12
T54z4,E8444,12
T54z5,E8445,12
T54z6,E8446,12
T54z7,E8447,12
T54z8,E8448,12
T54zz,E8449,12
T55..,E845,12
T550.,E845,12
T5500,E8450,12
T5501,E8458,12
T550z,E8459,12
T55z.,E845,12
T55z0,E8450,12
T55z1,E8458,12
T55zz,E8459,12
T5z..,E840-E845,13
T6...,E846-E848,13
T60..,E846,12
T600.,E846,12
T601.,E846,12
T602.,E846,12
T603.,E846,12
T604.,E846,12
T605.,E846,12
T606.,E846,12
T607.,E846,12
T608.,E846,12
T609.,E846,12
T60A.,E846,12
T60B.,E846,12
T60C.,E846,12
T60D.,E846,12
T60E.,E846,12
T60F.,E846,12
T60G.,E846,12
T60z.,E846,12
T61..,E847,12
T610.,E847,12
T611.,E847,12
T612.,E847,12
T613.,E847,12
T614.,E847,12
T615.,E847,12
T616.,E847,12
T61z.,E847,12
T62..,E848,12
T620.,E848,12
T621.,E848,12
T62z.,E848,12
T6z..,E846-E848,13
T7...,E849,12
T70..,E8490,12
T700.,E8490,12
T701.,E8490,12
T702.,E8490,12
T703.,E8490,12
T704.,E8490,12
T705.,E8490,12
T706.,E8490,12
T707.,E8490,12
T708.,E8490,12
T709.,E8490,12
T70A.,E8490,12
T70B.,E8490,12
T70C.,E8490,12
T70z.,E8490,12
T71..,E8491,12
T710.,E8491,12
T711.,E8491,12
T71z.,E8491,12
T72..,E8492,12
T720.,E8492,12
T721.,E8492,12
T722.,E8492,12
T72z.,E8492,12
T73..,E8493,12
T730.,E8493,12
T731.,E8493,12
T732.,E8493,12
T733.,E8493,12
T734.,E8493,12
T735.,E8493,12
T736.,E8493,12
T737.,E8493,12
T738.,E8493,12
T739.,E8493,12
T73A.,E8493,12
T73B.,E8493,12
T73C.,E8493,12
T73D.,E8493,12
T73z.,E8493,12
T74..,E8494,12
T740.,E8494,12
T741.,E8494,12
T742.,E8494,12
T743.,E8494,12
T744.,E8494,12
T745.,E8494,12
T746.,E8494,12
T747.,E8494,12
T748.,E8494,12
T749.,E8494,12
T74A.,E8494,12
T74B.,E8494,12
T74C.,E8494,12
T74D.,E8494,12
T74E.,E8494,12
T74F.,E8494,12
T74G.,E8494,12
T74H.,E8494,12
T74J.,E8494,12
T74K.,E8494,12
T74L.,E8494,12
T74M.,E8494,12
T74N.,E8494,12
T74P.,E8494,12
T74Q.,E8494,12
T74R.,E8494,12
T74S.,E8494,12
T74T.,E8494,12
T74U.,E8494,12
T74z.,E8494,12
T75..,E8495,12
T750.,E8495,12
T751.,E8495,12
T75z.,E8495,12
T76..,E8496,12
T760.,E8496,12
T761.,E8496,12
T762.,E8496,12
T763.,E8496,12
T764.,E8496,12
T765.,E8496,12
T766.,E8496,12
T767.,E8496,12
T768.,E8496,12
T769.,E8496,12
T76A.,E8496,12
T76B.,E8496,12
T76C.,E8496,12
T76D.,E8496,12
T76E.,E8496,12
T76F.,E8496,12
T76G.,E8496,12
T76H.,E8496,12
T76J.,E8496,12
T76K.,E8496,12
T76L.,E8496,12
T76M.,E8496,12
T76N.,E8496,12
T76P.,E8496,12
T76Q.,E8496,12
T76R.,E8496,12
T76S.,E8496,12
T76T.,E8496,12
T76U.,E8496,12
T76V.,E8496,12
T76z.,E8496,12
T77..,E8497,12
T770.,E8497,12
T771.,E8497,12
T772.,E8497,12
T773.,E8497,12
T774.,E8497,12
T775.,E8497,12
T776.,E8497,12
T777.,E8497,12
T77z.,E8497,12
T7y..,E8498,12
T7y0.,E8498,12
T7y1.,E8498,12
T7y2.,E8498,12
T7y3.,E8498,12
T7y4.,E8498,12
T7y5.,E8498,12
T7y6.,E8498,12
T7y7.,E8498,12
T7y8.,E8498,12
T7y9.,E8498,12
T7yA.,E8498,12
T7yB.,E8498,12
T7yC.,E8498,12
T7yD.,E8498,12
T7yE.,E8498,12
T7yF.,E8498,12
T7yG.,E8498,12
T7yH.,E8498,12
T7yJ.,E8498,12
T7yK.,E8498,12
T7yL.,E8498,12
T7yM.,E8498,12
T7yN.,E8498,12
T7yP.,E8498,12
T7yQ.,E8498,12
T7yz.,E8498,12
T7z..,E8498,12
T8...,E850-E858,13
T80..,E850,12
T800.,E8500,12
T801.,E8500,12
T802.,E8500,12
T8020,E8500,12
T8021,E8500,12
T8022,E8500,12
T8023,E8500,12
T802z,E8500,12
T803.,E8501,12
T8030,E8501,12
T803z,E8501,12
T804.,E8502,12
T8040,E8502,12
T8041,E8502,12
T8042,E8502,12
T804z,E8502,12
T805.,E8503,12
T8050,E8503,12
T8051,E8503,12
T805z,E8503,12
T806.,E8504,12
T8060,E8504,12
T8061,E8504,12
T8062,E8504,12
T8063,E8504,12
T8064,E8504,12
T806z,E8504,12
T807.,E8505,12
T8070,E8505,12
T807z,E8505,12
T80y.,E8508,12
T80y0,E8508,12
T80yz,E8508,12
T80z.,E8509,12
T81..,E851,12
T810.,E851,12
T811.,E851,12
T812.,E851,12
T813.,E851,12
T814.,E851,12
T815.,E851,12
T81z.,E851,12
T82..,E852,12
T820.,E8520,12
T821.,E8521,12
T822.,E8522,12
T8220,E8522,12
T8221,E8522,12
T8222,E8522,12
T822z,E8522,12
T823.,E8523,12
T824.,E8524,12
T825.,E8525,12
T82y.,E8528,12
T82z.,E8529,12
T83..,E853,12
T830.,E8530,12
T8300,E8530,12
T8301,E8530,12
T8302,E8530,12
T8303,E8530,12
T830z,E8530,12
T831.,E8531,12
T8310,E8531,12
T8311,E8531,12
T8312,E8531,12
T831z,E8531,12
T832.,E8532,12
T8320,E8532,12
T8321,E8532,12
T8322,E8532,12
T8323,E8532,12
T8324,E8532,12
T8325,E8532,12
T832z,E8532,12
T83y.,E8538,12
T83y0,E8538,12
T83y1,E8538,12
T83yz,E8538,12
T83z.,E8539,12
T84..,E854,12
T840.,E8540,12
T8400,E8540,12
T8401,E8540,12
T8402,E8540,12
T840z,E8540,12
T841.,E8541,12
T8410,E8541,12
T8411,E8541,12
T8412,E8541,12
T8413,E8541,12
T8414,E8541,12
T8415,E8541,12
T841z,E8541,12
T842.,E8542,12
T8420,E8542,12
T8421,E8542,12
T842z,E8542,12
T843.,E8543,12
T8430,E8543,12
T8431,E8543,12
T843z,E8543,12
T84z.,E854,12
T85..,E855,12
T850.,E8550,12
T8500,E8550,12
T8501,E8550,12
T8502,E8550,12
T8503,E8550,12
T8504,E8550,12
T850z,E8550,12
T851.,E8551,12
T8510,E8551,12
T8511,E8551,12
T8512,E8551,12
T8513,E8551,12
T8514,E8551,12
T851z,E8551,12
T852.,E8552,12
T8520,E8552,12
T8521,E8552,12
T8522,E8552,12
T8523,E8552,12
T852z,E8552,12
T853.,E8553,12
T8530,E8553,12
T8531,E8553,12
T8532,E8553,12
T853z,E8553,12
T854.,E8554,12
T8540,E8554,12
T8541,E8554,12
T8542,E8554,12
T8543,E8554,12
T854z,E8554,12
T855.,E8555,12
T8550,E8555,12
T8551,E8555,12
T855z,E8555,12
T856.,E8556,12
T8560,E8556,12
T8561,E8556,12
T856z,E8556,12
T85y.,E8558,12
T85z.,E8559,12
T86..,E856,12
T87..,E857,12
T88..,E858,12
T880.,E8580,12
T881.,E8581,12
T882.,E8582,12
T883.,E8583,12
T884.,E8584,12
T885.,E8585,12
T886.,E8586,12
T887.,E8587,12
T8870,E8587,12
T8871,E8587,12
T8872,E8587,12
T8873,E8587,12
T8874,E8587,12
T887z,E8587,12
T88y.,E8588,12
T88y0,E8588,12
T88yz,E8588,12
T88z.,E8589,12
T8z..,E8589,12
T9...,E860-E869,13
T90..,E860,12
T900.,E8600,12
T901.,E8601,12
T9010,E8601,12
T9011,E8601,12
T9012,E8601,12
T9013,E8601,12
T901z,E8601,12
T902.,E8602,12
T9020,E8602,12
T9021,E8602,12
T902z,E8602,12
T903.,E8603,12
T9030,E8603,12
T9031,E8603,12
T9032,E8603,12
T9033,E8603,12
T903z,E8603,12
T904.,E8604,12
T90y.,E8608,12
T90z.,E8609,12
T91..,E861,12
T910.,E8610,12
T911.,E8611,12
T912.,E8612,12
T913.,E8613,12
T9130,E8613,12
T913z,E8613,12
T914.,E8614,12
T915.,E8615,12
T916.,E8616,12
T9160,E8616,12
T9161,E8616,12
T9162,E8616,12
T9163,E8616,12
T916z,E8616,12
T91z.,E8619,12
T92..,E862,12
T920.,E8620,12
T9200,E8620,12
T9201,E8620,12
T9202,E8620,12
T920z,E8620,12
T921.,E8621,12
T9210,E8621,12
T9211,E8621,12
T9212,E8621,12
T9213,E8621,12
T921z,E8621,12
T922.,E8622,12
T923.,E8623,12
T9230,E8623,12
T923z,E8623,12
T924.,E8624,12
T9240,E8624,12
T924z,E8624,12
T92z.,E8629,12
T93..,E863,12
T930.,E8630,12
T9300,E8630,12
T9301,E8630,12
T9302,E8630,12
T9303,E8630,12
T9304,E8630,12
T9305,E8630,12
T930z,E8630,12
T931.,E8631,12
T9310,E8631,12
T9311,E8631,12
T9312,E8631,12
T9313,E8631,12
T9314,E8631,12
T9315,E8631,12
T9316,E8631,12
T9317,E8631,12
T9318,E8631,12
T931z,E8631,12
T932.,E8632,12
T9320,E8632,12
T9321,E8632,12
T9322,E8632,12
T932z,E8632,12
T933.,E8633,12
T934.,E8634,12
T9340,E8634,12
T934z,E8634,12
T935.,E8635,12
T9350,E8635,12
T9351,E8635,12
