read_code,icd10_code,icd10_code_def
SL705,T423,1
SL70z,T423,1
SL71.,T426,1
SL72.,T426,1
SL73.,T426,1
SL730,T426,1
SL731,T426,1
SL73z,T426,1
SL74.,T426,1
SL75.,T426,1
SL76.,T427,1
SL7y.,T426,1
SL7z.,T427,1
SL80.,T428,1
SL800,T428,1
SL801,T428,1
SL802,T428,1
SL80z,T428,1
SL81.,T410,1
SL82.,T410,1
SL820,T410,1
SL821,T410,1
SL822,T415,1
SL82z,T410,1
SL83.,T411,1
SL830,T412,1
SL831,T411,1
SL832,T411,1
SL83x,T411,1
SL83z,T410,1
SL84.,T412,1
SL85.,T413,1
SL850,T405,1
SL851,T413,1
SL852,T413,1
SL853,T413,1
SL85z,T413,1
SL86.,T413,1
SL87.,T413,1
SL8z.,T413,1
SL9..,T43,1
SL90.,T432,1
SL900,T430,1
SL901,T430,1
SL902,T431,1
SL903,T432,1
SL90z,T432,1
SL91.,T433,1
SL910,T433,1
SL911,T433,1
SL912,T433,1
SL913,T433,1
SL914,T433,1
SL91z,T433,1
SL92.,T434,1
SL920,T434,1
SL921,T434,1
SL922,T434,1
SL92z,T434,1
SL93.,T435,1
SL94.,T424,1
SL940,T424,1
SL941,T424,1
SL942,T424,1
SL943,T424,1
SL944,T424,1
SL945,T424,1
SL946,T424,1
SL94z,T424,1
SL95.,T435,1
SL950,T435,1
SL951,T435,1
SL95z,T435,1
SL96.,T409,1
SL960,T407,1
SL961,T408,1
SL962,T407,1
SL963,T409,1
SL964,T409,1
SL96z,T409,1
SL97.,T436,1
SL970,T436,1
SL971,T436,1
SL972,T436,1
SL97z,T436,1
SL9y.,T438,1
SL9z.,T439,1
SLA..,T435,1
SLA0.,T507,1
SLA00,T507,1
SLA01,T507,1
SLA0z,T507,1
SLA1.,T507,1
SLA10,T507,1
SLA11,T507,1
SLA12,T507,1
SLA1z,T507,1
SLAy.,T435,1
SLAz.,T435,1
SLB..,T449,1
SLB0.,T441,1
SLB00,T441,1
SLB01,T440,1
SLB02,T441,1
SLB0z,T441,1
SLB1.,T443,1
SLB10,T443,1
SLB11,T443,1
SLB12,T443,1
SLB13,T443,1
SLB14,T443,1
SLB1z,T443,1
SLB2.,T449,1
SLB20,T445,1
SLB21,T444,1
SLB2z,T449,1
SLB3.,T448,1
SLB30,T467,1
SLB31,T467,1
SLB3z,T448,1
SLBz.,T449,1
SLC..,T469,1
SLC0.,T462,1
SLC00,T447,1
SLC01,T462,1
SLC02,T447,1
SLC03,T462,1
SLC04,T447,1
SLC0z,T462,1
SLC1.,T460,1
SLC10,T460,1
SLC11,T460,1
SLC12,T460,1
SLC1z,T460,1
SLC2.,T466,1
SLC20,T466,1
SLC21,T467,1
SLC2z,T466,1
SLC3.,T442,1
SLC30,T442,1
SLC3z,T442,1
SLC4.,T463,1
SLC40,T463,1
SLC41,T463,1
SLC42,T463,1
SLC4z,T463,1
SLC5.,T467,1
SLC50,T467,1
SLC51,T467,1
SLC52,T443,1
SLC5z,T467,1
SLC6.,T465,1
SLC60,T465,1
SLC61,T465,1
SLC62,T465,1
SLC63,T465,1
SLC64,T464,1
SLC6z,T465,1
SLC7.,T468,1
SLC70,T468,1
SLC71,T565,1
SLC7z,T468,1
SLC8.,T469,1
SLC80,T469,1
SLC81,T444,1
SLC8z,T469,1
SLC9.,T461,1
SLCz.,T469,1
SLD..,T479,1
SLD0.,T471,1
SLD00,T471,1
SLD01,T471,1
SLD02,T470,1
SLD0z,T471,1
SLD1.,T472,1
SLD10,T472,1
SLD11,T472,1
SLD12,T472,1
SLD1z,T472,1
SLD2.,T474,1
SLD20,T474,1
SLD2z,T474,1
SLD3.,T474,1
SLD30,T474,1
SLD31,T473,1
SLD3z,T474,1
SLD4.,T475,1
SLD40,T475,1
SLD41,T475,1
SLD42,T475,1
SLD4z,T475,1
SLD5.,T476,1
SLD50,T476,1
SLD51,T476,1
SLD5z,T476,1
SLD6.,T477,1
SLDy.,T478,1
SLDz.,T479,1
SLE..,T50,1
SLE0.,T502,1
SLE00,T502,1
SLE01,T502,1
SLE02,T502,1
SLE0z,T502,1
SLE1.,T502,1
SLE10,T486,1
SLE11,T486,1
SLE1z,T502,1
SLE2.,T502,1
SLE20,T502,1
SLE2z,T502,1
SLE3.,T502,1
SLE30,T502,1
SLE31,T502,1
SLE3z,T502,1
SLE4.,T502,1
SLE40,T501,1
SLE41,T501,1
SLE4z,T502,1
SLE5.,T503,1
SLE6.,T503,1
SLE7.,T504,1
SLE70,T504,1
SLE71,T504,1
SLE72,T504,1
SLE7z,T504,1
SLEz.,T509,1
SLF..,T487,1
SLF0.,T480,1
SLF00,T480,1
SLF01,T480,1
SLF02,T480,1
SLF0z,T480,1
SLF1.,T482,1
SLF10,T443,1
SLF11,T482,1
SLF1z,T482,1
SLF2.,T481,1
SLF3.,T482,1
SLF4.,T483,1
SLF40,T483,1
SLF41,T483,1
SLF4z,T483,1
SLF5.,T484,1
SLF50,T484,1
SLF51,T484,1
SLF52,T484,1
SLF5z,T484,1
SLF6.,T485,1
SLF7.,T486,1
SLF70,T486,1
SLF71,T486,1
SLF7z,T486,1
SLFy.,T487,1
SLFz.,T482,1
SLG..,T499,1
SLG0.,T490,1
SLG1.,T491,1
SLG2.,T492,1
SLG3.,T493,1
SLG4.,T494,1
SLG5.,T495,1
SLG50,T375,1
SLG5z,T495,1
SLG6.,T496,1
SLG7.,T497,1
SLGx.,T498,1
SLGx0,T498,1
SLGxz,T499,1
SLGz.,T499,1
SLH..,T509,1
SLH0.,T509,1
SLH00,T505,1
SLH0z,T509,1
SLH1.,T509,1
SLH2.,T506,1
SLH3.,T506,1
SLH4.,T509,1
SLHy.,T509,1
SLHy0,T508,1
SLHy1,T508,1
SLHyz,T508,1
SLHz.,T509,1
SLJ..,T509,1
SLJ0.,T509,1
SLJ1.,T509,1
SLJ10,T509,1
SLJ11,T509,1
SLJ1z,T509,1
SLJ2.,T509,1
SLJ3.,T509,1
SLJ4.,T509,1
SLJ5.,T509,1
SLJ6.,T509,1
SLJx.,T509,1
SLJy.,T509,1
SLJz.,T509,1
SLK..,T509,1
SLK0.,T509,1
SLK1.,T509,1
SLK2.,T509,1
SLK3.,T509,1
SLK4.,T509,1
SLK5.,T509,1
SLK6.,T509,1
SLK60,T509,1
SLK6z,T509,1
SLK7.,T509,1
SLK8.,T509,1
SLKz.,T509,1
SLX..,T435,1
SLz..,T509,1
SM...,T659,1
SM0..,T519,1
SM00.,T510,1
SM000,T510,1
SM001,T510,1
SM002,T510,1
SM00z,T510,1
SM01.,T511,1
SM010,T511,1
SM011,T511,1
SM01z,T511,1
SM02.,T512,1
SM020,T512,1
SM021,T512,1
SM022,T512,1
SM02z,T512,1
SM03.,T513,1
SM030,T513,1
SM031,T513,1
SM032,T513,1
SM03z,T513,1
SM0y.,T518,1
SM0z.,T519,1
SM1..,T520,1
SM10.,T520,1
SM11.,T521,1
SM12.,T520,1
SM13.,T520,1
SM14.,T520,1
SM15.,T522,1
SM1z.,T520,1
SM2..,T528,1
SM20.,T521,1
SM21.,T530,1
SM22.,T654,1
SM23.,T539,1
SM230,T533,1
SM231,T532,1
SM232,T531,1
SM23z,T539,1
SM24.,T523,1
SM2y.,T528,1
SM2y0,T524,1
SM2y1,T534,1
SM2yz,T528,1
SM2z.,T529,1
SM3..,T549,1
SM30.,T541,1
SM300,T490,1
SM301,T490,1
SM30z,T540,1
SM31.,T542,1
SM310,T542,1
SM311,T542,1
SM312,T542,1
SM31z,T542,1
SM32.,T543,1
SM320,T543,1
SM321,T543,1
SM322,T543,1
SM32z,T543,1
SM3z.,T549,1
SM4..,T560,1
SM40.,T560,1
SM400,T560,1
SM401,T560,1
SM40z,T560,1
SM41.,T560,1
SM410,T492,1
SM411,T560,1
SM41z,T560,1
SM4y.,T560,1
SM4z.,T560,1
SM5..,T568,1
SM50.,T561,1
SM51.,T570,1
SM52.,T572,1
SM53.,T567,1
SM54.,T568,1
SM55.,T563,1
SM56.,T562,1
SM57.,T566,1
SM58.,T571,1
SM59.,T568,1
SM5y.,T568,1
SM5y0,T568,1
SM5y1,T564,1
SM5y2,T568,1
SM5y3,T568,1
SM5yz,T568,1
SM5z.,T569,1
SM6..,T58X,1
SM7..,T599,1
SM70.,T520,1
SM700,T598,1
SM701,T598,1
SM70z,T520,1
SM71.,T598,1
SM72.,T590,1
SM720,T590,1
SM721,T590,1
SM72z,T590,1
SM73.,T591,1
SM74.,T535,1
SM75.,T593,1
SM750,T593,1
SM751,T593,1
SM752,T593,1
SM75z,T593,1
SM76.,T594,1
SM77.,T573,1
SM78.,T595,1
SM79.,T596,1
SM7A.,T597,1
SM7y.,T598,1
SM7y0,T598,1
SM7y1,T598,1
SM7y2,T598,1
SM7yz,T598,1
SM7z.,T599,1
SM8..,T61-T62,2
SM80.,T619,1
SM800,T610,1
SM801,T611,1
SM80W,T619,1
SM80X,T612,1
SM81.,T620,1
SM82.,T621,1
SM8y.,T628,1
SM8z.,T629,1
SM9..,T659,1
SM90.,T650,1
SM900,T650,1
SM901,T573,1
SM90z,T650,1
SM91.,T651,1
SM92.,T539,1
SM920,T601,1
SM921,T601,1
SM922,T601,1
SM923,T601,1
SM92z,T539,1
SM93.,T600,1
SM930,T600,1
SM931,T600,1
SM932,T490,1
SM933,T600,1
SM934,T600,1
SM935,T600,1
SM93z,T600,1
SM94.,T609,1
SM95.,T639,1
SM950,T630,1
SM951,T631,1
SM952,T633,1
SM953,T634,1
SM954,T632,1
SM955,T634,1
SM956,T634,1
SM957,T633,1
SM958,T633,1
SM95z,T639,1
SM96.,T55X,1
SM97.,T64X,1
SM98.,T603,1
SM9A.,T604,1
SM9B.,T63,1
SM9B0,T635,1
SM9B1,T636,1
SM9C.,T653,1
SM9X.,T655,1
SM9y.,T658,1
SM9z.,T659,1
SMB..,T592,1
SMC..,T652,1
SMX..,T656,1
SMz..,T659,1
SN...,T66-T78,2
SN0..,T66X,1
SN00.,T66X,1
SN01.,T66X,1
SN02.,T889,1
SN0z.,T66X,1
SN1..,T68-T69,2
SN10.,T330,1
SN11.,T335,1
SN12.,T338,1
SN13.,T339,1
SN13S,T356,1
SN13T,T355,1
SN13U,T354,1
SN13V,T353,1
SN13W,T352,1
SN13X,T357,1
SN14.,T690,1
SN15.,T691,1
SN16.,T68X,1
SN17.,T33,1
SN170,T331,1
SN171,T332,1
SN172,T333,1
SN173,T334,1
SN174,T336,1
SN175,T337,1
SN176,T350,1
SN18.,T34,1
SN180,T340,1
SN181,T341,1
SN182,T342,1
SN183,T343,1
SN184,T344,1
SN185,T345,1
SN186,T346,1
SN187,T347,1
SN188,T348,1
SN189,T351,1
SN1y.,T698,1
SN1z.,T699,1
SN2..,T679,1
SN20.,T670,1
SN200,T670,1
SN201,T670,1
SN20z,T670,1
SN21.,T671,1
SN22.,T672,1
SN23.,T673,1
SN24.,T674,1
SN25.,T675,1
SN26.,T676,1
SN27.,T677,1
SN2y.,T678,1
SN2z.,T679,1
SN3..,T709,1
SN30.,T700,1
SN31.,T701,1
SN32.,T702,1
SN320,T702,1
SN321,T702,1
SN322,T702,1
SN32z,T702,1
SN33.,T703,1
SN330,T703,1
SN331,T703,1
SN332,T703,1
SN333,T703,1
SN33z,T703,1
SN34.,T708,1
SN3y.,T708,1
SN3z.,T709,1
SN4..,T758,1
SN40.,T750,1
SN400,T750,1
SN401,T750,1
SN40z,T750,1
SN41.,T751,1
SN410,T751,1
SN411,T751,1
SN412,T751,1
SN413,T751,1
SN41z,T751,1
SN42.,T730,1
SN420,T730,1
SN421,T730,1
SN42z,T730,1
SN43.,T731,1
SN430,T731,1
SN43z,T731,1
SN44.,T732,1
SN45.,T733,1
SN46.,T753,1
SN460,T753,1
SN461,T753,1
SN462,T753,1
SN46z,T753,1
SN47.,T71X,1
SN470,T71X,1
SN471,T71X,1
SN472,T71X,1
SN473,T71X,1
SN474,T71X,1
SN475,T71X,1
SN476,T71X,1
SN47z,T71X,1
SN48.,T754,1
SN480,T754,1
SN481,T754,1
SN482,T754,1
SN48z,T754,1
SN49.,T704,1
SN4A.,T752,1
SN4X.,T739,1
SN4y.,T758,1
SN4y0,T758,1
SN4yz,T758,1
SN4z.,T758,1
SN5..,T78,1
SN50.,T782,1
SN500,T780,1
SN501,T886,1
SN51.,T783,1
SN510,D841,1
SN511,D841,1
SN52.,T784,1
SN520,R068,1
SN53.,T784,1
SN530,T784,1
SN531,T784,1
SN532,T784,1
SN533,T784,1
SN54.,T882,1
SN55.,T749,1
SN550,T743,1
SN551,T749,1
SN552,T741,1
SN553,T741,1
SN554,T748,1
SN555,T741,1
SN556,T741+S099,15
SN55z,T749,1
SN56.,T74,1
SN560,T741,1
SN561,T741,1
SN562,T741,1
SN563,T741,1
SN564,T741,1
SN565,T743,1
SN56z,T749,1
SN57.,T74,1
SN570,T740,1
SN571,T742,1
SN572,T748,1
SN58.,T781,1
SN580,T781,1
SN581,T781,1
SN582,T781,1
SN583,T781,1
SN584,T781,1
SN585,T781,1
SN586,T781,1
SN587,T781,1
SN588,T781,1
SN589,T781,1
SN58A,T781,1
SN58B,T781,1
SN58C,Z910,1
SN59.,T639,1
SN590,T634,1
SN591,T639,1
SN592,T634,1
SN593,T634,1
SN594,T634,1
SN5A.,T781,1
SN5B.,Z910,1
SN5y.,T788,1
SN5y0,T883,1
SN5y1,T885,1
SN5yz,T789,1
SN5z.,T789,1
SNz..,T789,1
SP...,T80-T88,2
SP0..,T82-T87,2
SP00.,T829,1
SP000,T829,1
SP001,T821,1
SP002,T820,1
SP003,T822,1
SP004,T826,1
SP00z,T829,1
SP01.,T829,1
SP010,T829,1
SP011,T823,1
SP012,T823,1
SP013,T825,1
SP014,T825,1
SP015,T824,1
SP016,T825,1
SP017,T825,1
SP018,T825,1
SP019,T825,1
SP01A,T825,1
SP01z,T829,1
SP02.,T856,1
SP020,T856,1
SP021,T851,1
SP022,T851,1
SP023,T856,1
SP024,T850,1
SP02z,T856,1
SP03.,T830-T834,2
SP031,T830,1
SP032,T833,1
SP033,T830,1
SP034,T834,1
SP035,T832,1
SP036,T839,1
SP037,T831,1
SP038,T831,1
SP039,T833,1
SP03A,T833,1
SP04.,T840-T844,2
SP040,T843,1
SP041,T844,1
SP042,T844,1
SP043,T844,1
SP044,T841,1
SP045,T843,1
SP046,T844,1
SP047,T858,1
SP048,T858,1
SP049,T858,1
SP04a,T840,1
SP04A,T843,1
SP04B,T843,1
SP04C,T843,1
SP04D,T843,1
SP04E,T848,1
SP04F,T868,1
SP04G,T843,1
SP04H,T843,1
SP04J,T843,1
SP04K,T843,1
SP04L,T843,1
SP04M,T843,1
SP04N,T841,1
SP04P,T841,1
SP04Q,T841,1
SP04R,T888,1
SP04S,T888,1
SP04T,T842,1
SP04U,T842,1
SP04V,T842,1
SP04W,T840,1
SP04X,T840,1
SP04Y,T840,1
SP04z,T844,1
SP04Z,T840,1
SP05.,T856,1
SP050,T856,1
SP051,T855,1
SP052,T854,1
SP053,T856,1
SP054,T853,1
SP055,T852,1
SP056,T857,1
SP057,T859,1
SP058,T855,1
SP05z,T856,1
SP06.,T857,1
SP060,T845,1
SP061,T846,1
SP062,T846,1
SP063,T846,1
SP064,T847,1
SP065,T847,1
SP066,T847,1
SP067,T846,1
SP068,T846,1
SP069,T857,1
SP06A,T827,1
SP06B,T857,1
SP06C,T836,1
SP06D,T836,1
SP06E,T836,1
SP06F,T836,1
SP07.,T858,1
SP070,T858,1
SP071,T858,1
SP072,T858,1
SP073,T858,1
SP074,T858,1
SP075,T858,1
SP076,T828,1
SP077,T835,1
SP078,T836,1
SP079,T839,1
SP07A,T848,1
SP07B,T848,1
SP07C,T848,1
SP07D,T828,1
SP07E,T828,1
SP07F,T849,1
SP07G,T828,1
SP07H,T829,1
SP07J,T828,1
SP07K,T828,1
SP07L,T828,1
SP07M,T828,1
SP07N,I770,1
SP07P,T854,1
SP07Q,N390+Y846,15
SP07R,T838,1
SP07S,T838,1
SP07T,H598,1
SP07z,T858,1
SP08.,T869,1
SP080,T869,1
SP081,T869,1
SP082,T860,1
SP083,T861,1
SP084,T862,1
SP085,T863,1
SP086,T864,1
SP087,T860,1
SP088,T860,1
SP089,T868,1
SP08a,N280+Z940,15
SP08A,D479,1
SP08b,T861,1
SP08B,T868,1
SP08c,T861,1
SP08C,T861,1
SP08D,T861,1
SP08E,T861,1
SP08F,T861,1
SP08G,T861,1
SP08H,T861,1
SP08J,T861,1
SP08K,T861,1
SP08L,T861,1
SP08M,T861,1
SP08N,T861,1
SP08P,T861,1
SP08Q,T861,1
SP08R,T861,1
SP08S,T861,1
SP08T,T861,1
SP08V,T861,1
SP08W,T861,1
SP08X,T861,1
SP08Y,T861,1
SP08z,T869,1
SP08Z,N280+Z940,15
SP09.,T872,1
SP090,T872,1
SP091,T870,1
SP092,T870,1
SP093,T870,1
SP094,T870,1
SP095,T871,1
SP096,T871,1
SP09y,T872,1
SP09z,T872,1
SP0A.,T872,1
SP0A0,T870,1
SP0A1,T870,1
SP0A2,T870,1
SP0A3,T870,1
SP0A4,T870,1
SP0A5,T870,1
SP0A6,T871,1
SP0A7,T871,1
SP0A8,T871,1
SP0A9,T871,1
SP0AA,T871,1
SP0B.,T872,1
SP0B0,T870,1
SP0B1,T870,1
SP0B2,T870,1
SP0B3,T870,1
SP0B4,T870,1
SP0B5,T870,1
SP0B6,T871,1
SP0B7,T871,1
SP0B8,T871,1
SP0B9,T871,1
SP0BA,T871,1
SP0BB,T871,1
SP0C.,T868,1
SP0C0,T868,1
SP0C1,T868,1
SP0C2,T868,1
SP0C3,T813,1
SP0C4,T813,1
SP0C5,T813,1
SP0D.,N98,1
SP0D0,N980,1
SP0D1,N981,1
SP0D2,N982,1
SP0D3,N983,1
SP0DX,N989,1
SP0E.,T809,1
SP0E0,T808,1
SP0E1,T858,1
SP0F.,T808,1
SP0G.,T808,1
SP0H.,T809,1
SP0H0,T809,1
SP0z.,T819,1
SP10.,G97,1
SP100,G978,1
SP101,G978,1
SP102,G978,1
SP10z,G979,1
SP122,I802,1
SP12z,T817,1
SP13.,J95,1
SP130,J954,1
SP131,J690,1
SP132,J22X,1
SP13z,J959,1
SP14.,K91,1
SP140,K914,1
SP141,K918,1
SP142,K918,1
SP143,K918,1
SP144,K913,1
SP14z,K919,1
SP15.,N99,1
SP150,N995,1
SP151,N998,1
SP152,N990,1
SP153,N990,1
SP154,N990,1
SP155,N995,1
SP15z,N999,1
SP16.,T87,1
SP160,T876,1
SP161,T873,1
SP162,T874,1
SP163,T875,1
SP164,T876,1
SP165,T876,1
SP16z,T876,1
SP1z0,H590,1
SP1zz,T819,1
SP2..,T819,1
SP20.,T811,1
SP200,T811,1
SP201,T811+R572,15
SP202,T811,1
SP20z,T811,1
SP21.,T810,1
SP210,T810,1
SP211,T810,1
SP212,T810,1
SP213,T810,1
SP214,T810,1
SP22.,T812,1
SP220,T812,1
SP221,T812,1
SP222,T812,1
SP223,T812,1
SP224,M966,1
SP22X,M966,1
SP22z,T812,1
SP23.,T813,1
SP230,T813,1
SP231,T813,1
SP232,T818,1
SP233,T813,1
SP234,T828,1
SP23z,T813,1
SP24.,T815,1
SP240,T815,1
SP241,T815,1
SP242,T815,1
SP243,T815,1
SP24z,T815,1
SP25.,T814,1
SP250,T814,1
SP251,T814,1
SP252,T814,1
SP253,T814,1
SP254,T814,1
SP255,T814,1
SP256,T814,1
SP257,T814,1
SP258,T814+B956,15
SP25z,T814,1
SP26.,T818,1
SP27.,T816,1
SP270,T816,1
SP271,T816,1
SP27z,T816,1
SP28.,T818,1
SP2y.,T818,1
SP2y0,T818,1
SP2y1,T818,1
SP2y2,T818,1
SP2y3,T884,1
SP2y4,T818,1
SP2yz,T818,1
SP2z.,T819,1
SP3..,T889,1
SP30.,B080,1
SP31.,T817,1
SP310,T800,1
SP311,T817,1
SP32.,T817,1
SP320,T801,1
SP321,T801,1
SP322,T801,1
SP32z,T801,1
SP33.,T802,1
SP330,T802,1
SP331,T802,1
SP332,T802,1
SP333,T802,1
SP334,T880,1
SP335,T802,1
SP33z,T802,1
SP34.,T805,1
SP35.,T806,1
SP350,T806,1
SP351,T806,1
SP352,T806,1
SP353,T806,1
SP354,T806,1
SP35z,T806,1
SP36.,T803,1
SP37.,T804,1
SP38.,T808,1
SP380,T802+R572,15
SP38z,T809,1
SP3X.,T887,1
SP3y.,T888,1
SP3y0,T818,1
SP3y1,T818,1
SP3y2,T818,1
SP3y3,T818,1
SP3y4,T809,1
SP3y5,T809,1
SP3y6,T809,1
SP3y7,T809,1
SP3y8,T808,1
SP3y9,T808,1
SP3yz,T888,1
SP3z.,T889,1
SPz..,T889,1
SPz0.,U85X,1
SQ...,T01,1
SR...,T07,1
SR1..,T02,1
SR10.,T020,1
SR100,T020,1
SR101,T020,1
SR11.,T021,1
SR12.,T022,1
SR120,T022,1
SR121,T022,1
SR13.,T023,1
SR14.,T025,1
SR140,T025,1
SR141,T025,1
SR15.,T026,1
SR150,T026,1
SR151,T026,1
SR16.,T027,1
SR160,T027,1
SR161,T027,1
SR1z.,T029,1
SR1z0,T029,1
SR1z1,T029,1
SR2..,T03,1
SR20.,T030,1
SR21.,T031,1
SR22.,T032,1
SR23.,T033,1
SR24.,T034,1
SR3..,T04,1
SR30.,T040,1
SR31.,T044,1
SR32.,T047,1
SR4..,T05,1
SR40.,T050,1
SR41.,T053,1
SR42.,T051,1
SR43.,T054,1
SR44.,T056,1
SRy..,T06,1
SRy0.,T060,1
SRy1.,T063,1
SRy2.,T064,1
SRy3.,T065,1
SRz0.,T07X,1
SS...,T149,1
Syu0.,S00-S09,2
Syu00,S002,1
Syu01,S008,1
Syu02,S018,1
Syu03,S028,1
Syu04,S029,1
Syu05,S033,1
Syu06,S035,1
Syu07,S048,1
Syu08,S052,1
Syu09,S053,1
Syu0A,S054,1
Syu0B,S058,1
Syu0C,S059,1
Syu0D,S068,1
Syu0E,S069,1
Syu0F,S078,1
Syu0G,S079,1
Syu0H,S088,1
Syu0J,S089,1
Syu0K,S090,1
Syu0L,S098,1
Syu0M,S050,1
Syu1.,S10-S19,2
Syu10,S101,1
Syu11,S108,1
Syu12,S109,1
Syu13,S118,1
Syu14,S119,1
Syu15,S122,1
Syu16,S128,1
Syu17,S132,1
Syu18,S136,1
Syu19,S141,1
Syu1A,S146,1
Syu1B,S158,1
Syu1C,S159,1
Syu1D,S178,1
Syu1E,S179,1
Syu1F,S198,1
Syu2.,S20-S29,2
Syu20,S201,1
Syu21,S203,1
Syu22,S201,1
Syu23,S204,1
Syu24,S208,1
Syu25,S218,1
Syu26,S219,1
Syu27,S228,1
Syu28,S229,1
Syu29,S232,1
Syu2A,S235,1
Syu2B,S241,1
Syu2C,S245,1
Syu2D,S246,1
Syu2E,S258,1
Syu2F,S259,1
Syu2G,S268,1
Syu2H,S273,1
Syu2J,S278,1
Syu2K,S279,1
Syu2L,S298,1
Syu3.,S30-S39,2
Syu30,S308,1
Syu31,S309,1
Syu32,S315,1
Syu33,S318,1
Syu34,S328,1
Syu35,S333,1
Syu36,S337,1
Syu37,S399,1
Syu38,S341,1
Syu39,S348,1
Syu3A,S358,1
Syu3B,S359,1
Syu3C,S368,1
Syu3D,S369,1
Syu3E,S378,1
Syu3F,S379,1
Syu3G,S381,1
Syu3H,S383,1
Syu3K,S398,1
Syu3L,S399,1
Syu3M,S397,1
Syu4.,S40-S49,2
Syu40,S408,1
Syu41,S418,1
Syu42,S427,1
Syu43,S428,1
Syu44,S429,1
Syu45,S433,1
Syu46,S437,1
Syu47,S448,1
Syu48,S449,1
Syu49,S458,1
Syu4A,S459,1
Syu4B,S468,1
Syu4C,S469,1
Syu4D,S498,1
Syu4E,S499,1
Syu5.,S50-S59,2
Syu50,S501,1
Syu51,S508,1
Syu52,S518,1
Syu53,S528,1
Syu54,S529,1
Syu55,S548,1
Syu56,S549,1
Syu57,S558,1
Syu58,S559,1
Syu59,S562,1
Syu5A,S564,1
Syu5B,S565,1
Syu5C,S568,1
Syu5D,S578,1
Syu5E,S589,1
Syu5F,S598,1
Syu5G,S599,1
Syu6.,S60-S69,2
Syu60,S602,1
Syu61,S608,1
Syu62,S618,1
Syu63,S621,1
Syu64,S623,1
Syu65,S628,1
Syu66,S637,1
Syu67,S648,1
Syu68,S649,1
Syu69,S658,1
Syu6A,S659,1
Syu6B,S663,1
Syu6C,S665,1
Syu6D,S668,1
Syu6E,S669,1
Syu6F,S678,1
Syu6G,S682,1
Syu6H,S683,1
Syu6J,S688,1
Syu6K,S689,1
Syu6L,S698,1
Syu6M,S699,1
Syu7.,S70-S79,2
Syu70,S708,1
Syu71,S718,1
Syu72,S728,1
Syu73,S748,1
Syu74,S749,1
Syu75,S758,1
Syu76,S759,1
Syu77,S764,1
Syu78,S798,1
Syu8.,S80-S89,2
Syu80,S801,1
Syu81,S808,1
Syu82,S818,1
Syu83,S828,1
Syu84,S836,1
Syu85,S848,1
Syu86,S849,1
Syu87,S858,1
Syu88,S859,1
Syu89,S861,1
Syu8A,S868,1
Syu8B,S878,1
Syu8C,S898,1
Syu8D,S829,1
Syu8E,S869,1
Syu8F,S889,1
Syu9.,S90-S99,2
Syu90,S903,1
Syu91,S908,1
Syu92,S913,1
Syu93,S913,1
Syu94,S922,1
Syu95,S933,1
Syu96,S936,1
Syu97,S948,1
Syu98,S949,1
Syu99,S958,1
Syu9A,S959,1
Syu9B,S968,1
Syu9C,S969,1
Syu9D,S978,1
Syu9E,S982,1
Syu9F,S983,1
Syu9G,S998,1
SyuA.,T00-T07,2
SyuA0,T008,1
SyuA1,T018,1
SyuA2,T028,1
SyuA3,T038,1
SyuA4,T039,1
SyuA5,T048,1
SyuA6,T058,1
SyuA7,T068,1
SyuA8,T07X,1
SyuA9,T059,1
SyuAA,T061,1
SyuB.,T08-T14,2
SyuB0,T092,1
SyuB1,T098,1
SyuB2,T118,1
SyuB3,T132,1
SyuB4,T133,1
SyuB5,T134,1
SyuB6,T135,1
SyuB7,T138,1
SyuB8,T139,1
SyuB9,T140,1
SyuBA,T141,1
SyuBB,T142,1
SyuBC,T143,1
SyuBD,T144,1
SyuBE,T145,1
SyuBF,T146,1
SyuBG,T147,1
SyuBH,T148,1
SyuBJ,T095,1
SyuBK,T112,1
SyuBL,T113,1
SyuBM,T115,1
SyuBN,T119,1
SyuC.,T15-T19,2
SyuC0,T158,1
SyuC1,T178,1
SyuC2,T188,1
SyuC3,T198,1
SyuD.,T20-T32,2
SyuD0,T263,1
SyuD1,T268,1
SyuD2,T272,1
SyuD3,T276,1
SyuD4,T282,1
SyuD5,T284,1
SyuD6,T287,1
SyuD7,T289,1
SyuD8,T293,1
SyuD9,T297,1
SyuDA,T300,1
SyuDB,T304,1
SyuDC,T269,1
SyuDD,T273,1
SyuDE,T277,1
SyuE.,T33-T35,2
SyuE0,T339,1
SyuE1,T349,1
SyuE2,T357,1
SyuE3,T352,1
SyuE4,T353,1
SyuE5,T354,1
SyuE6,T355,1
SyuE7,T356,1
SyuF.,T36-T50,2
SyuF0,T368,1
SyuF1,T371,1
SyuF2,T372,1
SyuF3,T373,1
SyuF4,T378,1
SyuF5,T385,1
SyuF6,T386,1
SyuF7,T388,1
SyuF8,T389,1
SyuF9,T393,1
SyuFa,T490,1
SyuFA,T398,1
SyuFb,T498,1
SyuFB,T402,1
SyuFc,T509,1
SyuFC,T404,1
SyuFd,T414,1
SyuFD,T406,1
SyuFe,T446,1
SyuFE,T409,1
SyuFF,T412,1
SyuFG,T425,1
SyuFH,T426,1
SyuFJ,T428,1
SyuFK,T432,1
SyuFL,T435,1
SyuFM,T438,1
SyuFN,T441,1
SyuFP,T443,1
SyuFQ,T449,1
SyuFR,T458,1
SyuFS,T462,1
SyuFT,T465,1
SyuFU,T469,1
